assigneduser,type,subtype,foldername,priority1,priority2,process,status,duetostart,duetoend,peoplename,namelast,case_task_id,housenumber,streetname,propx,propy,latitude,longitude,location
Khary Dumas,OL,Boarding House Commercial,Super Co-op - 1905 Nueces St,,,Lodging Annual Inspection,Open,2026-01-09T10:39:53.000,2026-12-31T10:39:57.000,"THE COLLEGE HOUSES, INC",,2017-153651 OL,1905,NUECES,3113860,10076182,30.28301713,-97.74384094,"
,  
(30.28301713, -97.74384094)"
Khary Dumas,OL,Boarding House Commercial,21st St College House-707 W 21st Street   Austin Tx,,,Lodging Annual Inspection,Open,2026-01-09T10:36:30.000,2026-12-31T10:36:33.000,"THE COLLEGE HOUSES, INC",,1985-000265 OL,707,21ST,3113194,10076503,30.28394212,-97.74592671,"
,  
(30.28394212, -97.74592671)"
Khary Dumas,OL,Rooming House Commercial,Pearl Street Co-Op - 2000 (aka 1910) Pearl Street,,,Lodging Annual Inspection,Open,2026-01-09T10:32:27.000,2026-12-31T10:32:29.000,"THE COLLEGE HOUSES, INC",,1991-000129 OL,2000,PEARL,3112913,10076584,30.28418274,-97.74681076,"
,  
(30.28418274, -97.74681076)"
Sandy Van Cleave,OL,Hotel,Scottish Inn & Suites - 6201 E US 290,,6,Lodging Annual Inspection,Open,2026-01-09T10:27:17.000,2026-12-31T10:27:19.000,DINESH PATEL,PATEL,2021-165233 OL,6201,US 290 HWY,3126486,10090455,30.32143685,-97.70278181,"
,  
(30.32143685, -97.70278181)"
Sandy Van Cleave,OL,Hotel,WoodSpring Suites - 4911 S IH 35,,6,Lodging Annual Inspection,Open,2026-01-09T10:08:00.000,2026-12-31T10:08:02.000,"WCP TERI ROAD, LLC",,2017-009146 OL,4911,IH 35,3110342,10048148,30.2061806,-97.75704027,"
,  
(30.2061806, -97.75704027)"
Sandy Van Cleave,OL,Hotel,Courtyard Austin Downtown-300 E 4th St   Austin Tx,,10,Lodging Annual Inspection,Open,2026-01-09T09:20:02.000,2026-12-31T09:20:05.000,RLJ II-C AUSTIN DT LESSEE,,2006-000877 OL,300,4TH,3114943,10069872,30.26560256,-97.74087661,"
,  
(30.26560256, -97.74087661)"
Sandy Van Cleave,OL,Hotel,Residence Inn DT Austin-300 E 4th St   Austin Tx,,10,Lodging Annual Inspection,Open,2026-01-09T09:16:27.000,2026-12-31T09:16:29.000,"RLJ II-R AUSTIN DT LESSEE, LP",,2006-000878 OL,300,4TH,3114943,10069872,30.26560256,-97.74087661,"
,  
(30.26560256, -97.74087661)"
Sandy Van Cleave,OL,Hotel,Home 2 Suites Austin South - 8415 S CONGRESS AVE,,4,Lodging Annual Inspection,Non-compliant 50-69,2026-01-09T09:03:18.000,2026-12-31T09:03:20.000,"LH 35, LLC",,2025-043424 OL,8415,CONGRESS,3102000,10036245,30.17398947,-97.78430441,"
,  
(30.17398947, -97.78430441)"
Sandy Van Cleave,OL,Hotel,48 East Condominiums - 48 East Ave,,12,Lodging Annual Inspection,Open,2026-01-09T08:40:39.000,2026-12-31T08:40:41.000,"48 EAST AVENUE CONDOMINIUM COMMUNITY, INC.",,2021-201889 OL,48,EAST,3115665,10066537,30.2563889,-97.7388366,"
,  
(30.2563889, -97.7388366)"
Gabriel Martinez,CV,Unified,14007 LAKE VIEW DRIVE,,555,Event Log,Open,2026-01-09T00:00:00.000,,NIEWIARA THOMAS & MARIE JAMILLE DICTADO,,2026-003356 CV,14007,LAKE VIEW,3066291,10123677,30.41653393,-97.89120748,"
,  
(30.41653393, -97.89120748)"
Juan Villarreal,CV,Unified,6804 APPERSON STREET,,12,Event Log,Open,2026-01-09T00:00:00.000,,SODKE DAVID L & LEONA SODKE,,2026-003324 CV,6804,APPERSON,3144807,10032340,30.1604871,-97.64917579,"
,  
(30.1604871, -97.64917579)"
David Thompson,CV,Unified,900 WEST AVENUE,5,,Event Log,Open,2026-01-09T00:00:00.000,,900 WEST AVENUE JOINT VENTURE,,2026-002979 CV,900,WEST,3112015,10072661,30.27345637,-97.74994364,"
,  
(30.27345637, -97.74994364)"
Lauren Taggart,CV,Unified,3600 Tudor Blvd.,,555,Event Log,Open,2026-01-09T00:00:00.000,,HAMLIN RE ARBORETUM LLC,,2026-003072 CV,3600,TUDOR,3115233,10113187,30.38465047,-97.73675596,"
,  
(30.38465047, -97.73675596)"
Felicia Milligan,EP,Residential,9803 RIBELIN RANCH CT BLDG 37,,9,304 Temporary Electric,,2026-01-09T00:00:00.000,2026-01-09T00:00:00.000,,,2025-143061 EP,9803,RIBELIN RANCH,3086107,10114901,30.39119803,-97.82898308,"
,  
(30.39119803, -97.82898308)"
Damion Watts,OL,Short Term Rental Type 3,4111 AVENUE A Unit #100,,,Renewal Application Intake,Open,2026-01-09T00:00:00.000,,"AUSTIN FLATS VENTURES, LLC",,2020-005886 OL,4111,AVENUE A,3116717,10084769,30.3064383,-97.7341564,"
,  
(30.3064383, -97.7341564)"
Felicia Milligan,EP,Residential,9803 RIBELIN RANCH CT BLDG 13,,9,304 Temporary Electric,,2026-01-09T00:00:00.000,2026-01-09T00:00:00.000,,,2025-131419 EP,9803,RIBELIN RANCH,3086107,10114901,30.39119803,-97.82898308,"
,  
(30.39119803, -97.82898308)"
Willis Adams,CV,Unified,2310 WILLOW STREET,,,Event Log,Open,2026-01-09T00:00:00.000,,2308 & 2310 WILLOW ST LLC,,2026-003307 CV,2310,WILLOW,3122005,10065915,30.25427101,-97.71880788,"
,  
(30.25427101, -97.71880788)"
Felicia Milligan,EP,Residential,9803 RIBELIN RANCH CT BLDG 12,,9,304 Temporary Electric,,2026-01-09T00:00:00.000,2026-01-09T00:00:00.000,,,2025-131411 EP,9803,RIBELIN RANCH,3086107,10114901,30.39119803,-97.82898308,"
,  
(30.39119803, -97.82898308)"
Roshanna Blakemore,CV,Unified,11500 BLOOR RD,,555,Event Log,Open,2026-01-09T00:00:00.000,,,,2026-003151 CV,,,3164933.14936004,10085027.0109175,30.303960033765318,-97.58138444736349,"
,  
(30.303960033765318, -97.58138444736349)"
Juan Villarreal,CV,Unified,1410 COOL SHADOW DRIVE,,,Cutlist - Inspector (ROW),,2026-01-08T18:23:59.000,,HOUSING AUTHORITY OF TRAVIS COUNTY,,2026-002914 CV,1410,COOL SHADOW,3138111,10054921,30.22299987,-97.66864543,"
,  
(30.22299987, -97.66864543)"
Sandy Van Cleave,OL,Hotel,Hilton Garden Inn Austin Central - 860 E ANDERSON LN SVRD WB,,6,Lodging Annual Inspection,Open,2026-01-08T11:10:30.000,2026-12-31T11:10:33.000,"LH LODGING AUSTIN, LLC",,2025-043408 OL,860,ANDERSON LN,3128128,10096686,30.33845794,-97.69711112,"
,  
(30.33845794, -97.69711112)"
Khary Dumas,OL,Boarding House Commercial,Sigma Epsilon Of Kappa Delta - 2315 Nueces St,,,Lodging Annual Inspection,Open,2026-01-08T10:36:45.000,2026-12-31T10:36:47.000,SIGMA EPSILON OF KAPPA DELTA HOUSE CORPORATION,,1985-000238 OL,2315,NUECES,3113963,10077841,30.28757088,-97.74339235,"
,  
(30.28757088, -97.74339235)"
Monroe Yarbrough,CV,Unified,5509 ROSE HILL CIR AKA 1700 W STASSNEY LANE,,,Cutlist - Inspector (Private),,2026-01-08T10:33:49.000,,MYCITY LLC,,2025-063554 CV,1700,STASSNEY,3098616,10050684,30.21389297,-97.79396758,"
,  
(30.21389297, -97.79396758)"
Phillip Merino,CV,Unified,1911 WILLOW CREEK DRIVE Laundry #5,,777,Event Log,Open,2026-01-08T00:00:00.000,,1911 WILLOW LP,,2026-002826 CV,1911,WILLOW CREEK,3119538,10058333,30.23358855,-97.72718179,"
,  
(30.23358855, -97.72718179)"
Ralph Johnson,CV,Unified,4312 SPEEDWAY,,,Validate Findings,,2026-01-08T00:00:00.000,2026-01-23T00:00:00.000,4310 SPEEDWAY LLC,,2026-002399 CV,4312,SPEEDWAY,3118170,10085205,30.30754337,-97.72952088,"
,  
(30.30754337, -97.72952088)"
Kristina Lunde,CV,Unified,4900 E OLTORF STREET,,,Event Log,Open,2026-01-08T00:00:00.000,,HOUSING AUTHORITY OF COA,,2026-002849 CV,4900,OLTORF,3121435,10054603,30.22321311,-97.72145383,"
,  
(30.22321311, -97.72145383)"
Kristina Lunde,CV,Unified,1600 GROVE BOULEVARD,,,Event Log,Open,2026-01-08T00:00:00.000,,CITY OF AUSTIN,,2026-002843 CV,1600,GROVE,3125983,10057278,30.2302718,-97.70685804,"
,  
(30.2302718, -97.70685804)"
Willis Adams,CV,Unified,501 WALLER STREET,,,Event Log,Open,2026-01-08T00:00:00.000,,WC 5TH & WALLER LLC,,2026-002837 CV,501,WALLER,3118157,10069210,30.2635765,-97.73074784,"
,  
(30.2635765, -97.73074784)"
Ralph Johnson,CV,Unified,4312 SPEEDWAY,,,Event Log,Open,2026-01-08T00:00:00.000,,4310 SPEEDWAY LLC,,2026-002399 CV,4312,SPEEDWAY,3118170,10085205,30.30754337,-97.72952088,"
,  
(30.30754337, -97.72952088)"
Kristina Lunde,CV,Unified,1600 GROVE BOULEVARD,,,Validate Findings,,2026-01-08T00:00:00.000,2026-01-23T00:00:00.000,CITY OF AUSTIN,,2026-002843 CV,1600,GROVE,3125983,10057278,30.2302718,-97.70685804,"
,  
(30.2302718, -97.70685804)"
Willis Adams,CV,Unified,1216 E 6TH STREET,,,Event Log,Open,2026-01-08T00:00:00.000,,CONGRESS AVENUE HOLDINGS LP,,2026-002831 CV,1216,6TH,3118488,10069482,30.26430289,-97.72967952,"
,  
(30.26430289, -97.72967952)"
Aaron Robinson,CV,Unified,6510 HERGOTZ LANE,,,Event Log,Open,2026-01-08T00:00:00.000,,BROWN VALLIE,,2026-002866 CV,6510,HERGOTZ,3132714,10062924,30.24535285,-97.68512533,"
,  
(30.24535285, -97.68512533)"
Ralph Johnson,CV,Unified,"8900 N INTERSTATE HY 35, TX",,555,Event Log,Open,2026-01-08T00:00:00.000,,"8900 AUSTIN, LLC RENAISSANCE PLAZA",,2026-002885 CV,8900,IH 35,3129388,10102200,30.35353282,-97.6927032,"
,  
(30.35353282, -97.6927032)"
Michael Barba,CV,Unified,8806 REDFIELD LANE,,999,Event Log,Open,2026-01-08T00:00:00.000,,CENTRAL VILLA LLC,,2026-002642 CV,8806,REDFIELD,3123117,10105479,30.362954,-97.71233478,"
,  
(30.362954, -97.71233478)"
Damion Watts,OL,Short Term Rental Type 3,8888 TALLWOOD DR Unit 3204,,,Renewal Application Intake,Open,2026-01-08T00:00:00.000,,SANGHARAJ DESAI,DESAI,2025-008464 OL,8888,TALLWOOD,3114245.958124995,10110458.083124995,30.37721237,-97.74008724,"
,  
(30.37721237, -97.74008724)"
Sylvia Villarreal,CV,Unified,511 OERTLI LANE,,,Event Log,Open,2026-01-08T00:00:00.000,,KAVOUSSI MANOOCHEHR,,2026-002744 CV,511,OERTLI,3127954,10100247,30.34825787,-97.69739509,"
,  
(30.34825787, -97.69739509)"
Sandy Van Cleave,OL,Hotel,Courtyard Austin Airport - 7809 E Ben White Blvd,,6,Lodging Annual Inspection,Open,2026-01-07T11:22:33.000,2026-12-31T11:22:35.000,BREIT HOLDINGS TRS,TRS,2019-141682 OL,7809,BEN WHITE BLVD,3132052,10053067,30.21830118,-97.68796351,"
,  
(30.21830118, -97.68796351)"
Sandy Van Cleave,OL,Hotel,Motel 6 7100 North Ih-35   Austin Tx,,9,Lodging Annual Inspection,Open,2026-01-07T08:18:58.000,2026-12-31T08:19:00.000,TORAL BALAKRISHN,BALAKRISHN,2013-123460 OL,7100,IH 35,3125639,10094350,30.3321986,-97.70517392,"
,  
(30.3321986, -97.70517392)"
Jerome Howard,CV,Unified,4505 DUVAL STREET,,,Event Log,Open,2026-01-07T00:00:00.000,,BAUSTIN OAK PARK LTD,,2026-002103 CV,4505,DUVAL,3120003,10085209,30.30743627,-97.72371348,"
,  
(30.30743627, -97.72371348)"
Geoff Glass,CV,Unified,6110 E STASSNEY LANE,,,Event Log,Open,2026-01-07T00:00:00.000,,ELEDGE MICHAEL R ETAL,,2026-001778 CV,6110,STASSNEY,3120741,10045831,30.19914522,-97.7243019,"
,  
(30.19914522, -97.7243019)"
Gabriel Martinez,CV,Unified,1310 MINNIE DRIVE,,555,Event Log,Open,2026-01-07T00:00:00.000,,OAKMONT MORTGAGE TRUST,,2026-001887 CV,1310,MINNIE,3055649,10092436,30.33129152,-97.92710549,"
,  
(30.33129152, -97.92710549)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 09,,777,Event Log,Open,2026-01-07T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-002138 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Joseph Yost,CV,Unified,1711 TRAVIS HEIGHTS BOULEVARD,,,Event Log,Open,2026-01-07T00:00:00.000,,BLOOM HOMES LLC & ZORAN STOJA NOVIC,,2026-002109 CV,1711,TRAVIS HEIGHTS,3114706,10061537,30.24270615,-97.74224203,"
,  
(30.24270615, -97.74224203)"
Geoff Glass,CV,Unified,6012 E STASSNEY LANE,,,Event Log,Open,2026-01-07T00:00:00.000,,JWK ESTATES LLC SERIES A,,2026-001823 CV,6012,STASSNEY,3120236,10044888,30.19658564,-97.72596995,"
,  
(30.19658564, -97.72596995)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 08,,777,Event Log,Open,2026-01-07T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-002128 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 07,,777,Event Log,Open,2026-01-07T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001815 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Hayden Aston,CV,Unified,1204 LEONA STREET,,,Event Log,Open,2026-01-07T00:00:00.000,,DOBIE COMPANY LLC,,2026-002036 CV,1204,LEONA,3120763,10073002,30.27383218,-97.72221366,"
,  
(30.27383218, -97.72221366)"
Joshua Ojeda,MP,C-1000 Commercial Remodel,1201 BARBARA JORDAN BLVD BLDG 12 UNIT 1280,,,404 Walk in Cooler/Freezer Rough,,2026-01-07T00:00:00.000,2026-01-07T00:00:00.000,,,2025-037279 MP,1201,BARBARA JORDAN,3124602,10084923,30.30635266,-97.70916489,"
,  
(30.30635266, -97.70916489)"
Geoff Glass,CV,Unified,5616-1/2 VIEWPOINT DRIVE,,,Event Log,Open,2026-01-07T00:00:00.000,,ASN FAMILY PARTNERSHIP LP & BEJJANI PIERRE,,2026-001896 CV,5616-1/2,VIEWPOINT,3119299,10046139,30.20008476,-97.72884234,"
,  
(30.20008476, -97.72884234)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 06,,777,Event Log,Open,2026-01-07T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001766 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Sheila Doyle,CV,Unified,1401 E 4TH STREET,,555,Event Log,Open,2026-01-07T00:00:00.000,,NL LAND HOLDINGS LTD,,2026-002014 CV,1401,4TH,3118647,10068509,30.26161804,-97.72924816,"
,  
(30.26161804, -97.72924816)"
Joshua Ojeda,MP,C-1000 Commercial Remodel,1201 BARBARA JORDAN BLVD BLDG 12 UNIT 1280,,,409 Mechanical Temp Gas,,2026-01-07T00:00:00.000,2026-01-07T00:00:00.000,,,2025-037279 MP,1201,BARBARA JORDAN,3124602,10084923,30.30635266,-97.70916489,"
,  
(30.30635266, -97.70916489)"
Seleste Kos,CV,Unified,1931 E OLTORF AUSTIN TX 78741,,,Event Log,Open,2026-01-07T00:00:00.000,,BURTWOOD INVESTMENTS LLC,,2026-002100 CV,1931,OLTORF,3117117,10057219,30.23068206,-97.73492826,"
,  
(30.23068206, -97.73492826)"
Damion Watts,OL,Short Term Rental Type 3,710 W 34TH ST Unit 103,,,Renewal Application Intake,Open,2026-01-07T00:00:00.000,,MARGARET PFEIFFER,PFEIFFER,2023-155236 OL,710,34TH,3114315,10082969,30.30164444,-97.74189896,"
,  
(30.30164444, -97.74189896)"
Kenneth Nettle,CV,Unified,3012 HUNT TRAIL,,555,Event Log,Open,2026-01-07T00:00:00.000,,NATIONWIDE T & L HOLDINGS  A TEXAS SERIES LIMITED LIABILITY COMPANY,,2026-002223 CV,3012,HUNT,3111756,10098589,30.34474524,-97.7488558,"
,  
(30.34474524, -97.7488558)"
Jamal Lewis,CV,Unified,901 W 22ND STREET Unit 106,,,Event Log,Open,2026-01-07T00:00:00.000,,,,2026-002082 CV,901,22ND,3112844.829999998,10076951.260000005,30.28519664,-97.74699963,"
,  
(30.28519664, -97.74699963)"
Gavin Peka,CV,Unified,7105 FRED MORSE DRIVE,,551,Event Log,Open,2026-01-07T00:00:00.000,,MOTEN DANIELLE E,,2026-001810 CV,7105,FRED MORSE,3136802,10089810,30.31898901,-97.67014443,"
,  
(30.31898901, -97.67014443)"
Sandy Van Cleave,OL,Hotel,Hampton Inn & Suites Downtown - 200 San Jacinto Blvd,,11,Lodging Annual Inspection,Open,2026-01-06T15:16:01.000,2026-12-31T15:16:03.000,SUMMIT HOTEL PROPERTIES,,2014-133099 OL,200,SAN JACINTO,3114645,10069302,30.26405481,-97.74186235,"
,  
(30.26405481, -97.74186235)"
Sandy Van Cleave,OL,Hotel,Austin Marriott Downtown - 304 E Cesar Chavez St,,7,Lodging Annual Inspection,Open,2026-01-06T11:52:09.000,2026-12-31T11:52:13.000,"AUSTIN 20 HOTEL, LLC",,2020-087837 OL,304,CESAR CHAVEZ,3114751,10068884,30.26289901,-97.74155753,"
,  
(30.26289901, -97.74155753)"
Monroe Yarbrough,CV,Unified,4911 MENCHACA ROAD,,5551,Event Log,Open,2026-01-06T00:00:00.000,,SCDEM3 LLC,,2026-001110 CV,4911,MENCHACA,3098961,10053628,30.22196397,-97.79266279,"
,  
(30.22196397, -97.79266279)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 28,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001095 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Gabriel Martinez,CV,Unified,10401 MC KALLA PLACE,,555,Event Log,Open,2026-01-06T00:00:00.000,,MCKALLA STATION LP,,2026-001683 CV,10401,MC KALLA,3120946,10113637,30.38551954,-97.71860868,"
,  
(30.38551954, -97.71860868)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 12,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001389 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Damion Watts,OL,Short Term Rental Type 3,1404 MEANDER DR Unit A,,,Renewal Application Intake,Open,2026-01-06T00:00:00.000,,BRYAN KIM,KIM,2024-106720 OL,1404,MEANDER,3134029,10075260,30.279176,-97.68003028,"
,  
(30.279176, -97.68003028)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 21,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001090 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 23,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001091 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Pete Mason,CV,Unified,2804 W 44TH STREET,,9,Event Log,Open,2026-01-06T00:00:00.000,,RIETZ CASEY REED & BARRY S & PAULA K RIETZ,,2026-001569 CV,2804,44TH,3110169,10089594,30.3201205,-97.75454651,"
,  
(30.3201205, -97.75454651)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 11,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001369 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 18,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001673 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Hayden Aston,CV,Unified,769 CHERICO ST,,,Event Log,Open,2026-01-06T00:00:00.000,,GOERTZ CHARLES DAVID,,2026-001374 CV,769,CHERICO,3127131,10068065,30.25984871,-97.70241627,"
,  
(30.25984871, -97.70241627)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 17,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001660 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Ralph Johnson,CV,Unified,610 BISSONET LANE,,55,Event Log,Open,2026-01-06T00:00:00.000,,BROOKS PEGGY,,2026-001414 CV,610,BISSONET,3122925,10098201,30.34296038,-97.71348683,"
,  
(30.34296038, -97.71348683)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 02,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001121 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 25,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001093 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 10,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001227 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 19,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001676 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Eric Finn,CV,Unified,1100 REINLI STREET BLDG 4 UNIT 155,,,Event Log,Open,2026-01-06T00:00:00.000,,HG MCV LLC,,2026-001214 CV,1100,REINLI,3126350,10088845,30.31702008,-97.70333336,"
,  
(30.31702008, -97.70333336)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 16,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001543 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Kenneth Nettle,CV,Unified,1703 PASADENA DRIVE,,555,Event Log,Open,2026-01-06T00:00:00.000,,WHITE MATTHEW D & MOLLY M,,2026-001218 CV,1703,PASADENA,3118581,10099155,30.34586331,-97.72718322,"
,  
(30.34586331, -97.72718322)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 05,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001582 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE OFFICE,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001622 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 03,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001137 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 26,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001094 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Eric Finn,CV,Unified,1100 REINLI STREET BLDG 1 UNIT 225,,,Event Log,Open,2026-01-06T00:00:00.000,,,,2026-001242 CV,1100,REINLI,3126350,10088845,30.31702008,-97.70333336,"
,  
(30.31702008, -97.70333336)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 13,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001443 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 04,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001430 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Lauren Taggart,CV,Unified,6205 MAGNOLIA MOUND COVE,,555,Event Log,Open,2026-01-06T00:00:00.000,,FULLER DARLA J,,2026-001435 CV,6205,MAGNOLIA MOUND,3111540,10132241,30.43726383,-97.7470603,"
,  
(30.43726383, -97.7470603)"
Phillip Merino,CV,Unified,2005 WILLOW CREEK DRIVE BUILDING 20,,777,Event Log,Open,2026-01-06T00:00:00.000,,2005 WILLOW CREEK LLC,,2026-001088 CV,2005,WILLOW CREEK,3119101,10057764,30.23205261,-97.72860737,"
,  
(30.23205261, -97.72860737)"
Kenneth Nettle,CV,Unified,8102 BURRELL DRIVE,,555,Event Log,Open,2026-01-05T00:00:00.000,,KITB HOLDINGS LLC,,2026-000749 CV,8102,BURRELL,3120242,10102830,30.35585822,-97.72164543,"
,  
(30.35585822, -97.72164543)"
Keenan Curry,CV,Unified,7307 SAGE OAK TRAIL,,555,Event Log,Open,2026-01-05T00:00:00.000,,GOOCH STEPHEN L & GLENDA GAIL,,2026-001029 CV,7307,SAGE OAK,3103412,10125380,30.41892071,-97.77334641,"
,  
(30.41892071, -97.77334641)"
Kenneth Nettle,CV,Unified,1302 HARRIET COURT,,555,Event Log,Open,2026-01-05T00:00:00.000,,TRADE IN HOLDINGS LLC,,2026-000712 CV,1302,HARRIET,3116259,10090861,30.32321369,-97.73515652,"
,  
(30.32321369, -97.73515652)"
David Downing,CV,Unified,9815 ANDERSON MILL ROAD,,,CV Notice Preparation,,2026-01-03T18:10:39.000,,"ZAVAREH, RAMINBEHESHTI &JENNIFER M",,2026-000426 CV,9815,ANDERSON MILL,3095767.719999999,10135233.659999996,30.44648876,-97.79687975,"
,  
(30.44648876, -97.79687975)"
Mahiri Moody,CV,Unified,11513 JUNE DRIVE,,668,Event Log,Open,2026-01-03T00:00:00.000,,ARISPE CYNTHIA ANN,,2026-000436 CV,11513,JUNE,3138977,10110191,30.37486917,-97.66170193,"
,  
(30.37486917, -97.66170193)"
