case_id,priority,status,address,house_number,street_name,city,state,zip_code,opened_date,closed_date,department,case_type,description,inspector,date_updated,last_update,violationcasenumber,violationcaselink,parcelid,location,latitude,longitude,repeatoffenderrelated,shorttermrentalrelated,servicerequestnumber,reportedby
2026-011629 CC,2,Closed,4600 NUCKOLS CROSSING ROAD BLDG 23 UNIT 2306,4600,NUCKOLS CROSSING RD,AUSTIN,TX,78744,2026-01-30T00:00:00.000,2026-02-18T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Benjamin Munoz|512-803-5605,2026-02-18T00:00:00.000,Closed due to Voluntary Compliance,2026 012396-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13648802,0318040111,"(30.1996283, -97.73520938)",30.1996283,-97.73520938,No,,26-00030437,Complainant
2026-011470 CC,2,Closed,403 CHERRY HILL DRIVE,403,CHERRY HILL DR,AUSTIN,TX,78704,2026-01-30T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Joseph Yost|(512) 897-8789,2026-02-02T00:00:00.000,Closed/Duplicate Case,,,0408040529,"(30.22813241, -97.76519618)",30.22813241,-97.76519618,No,,26-00030173,Anonymous
2026-011716 CC,5,Closed,6916 PROVIDENCE AVENUE,6916,PROVIDENCE AVE,AUSTIN,TX,78752,2026-01-30T00:00:00.000,2026-02-12T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Jason Henley|(512) 596-7439,2026-02-12T00:00:00.000,Closed due to Voluntary Compliance,2026 013715-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650318,0228170903,"(30.32779144, -97.6986898)",30.32779144,-97.6986898,No,,26-00030572,Anonymous
2026-011483 CC,2,Closed,8801 MC CANN DRIVE,8801,MC CANN DR,AUSTIN,TX,78757,2026-01-30T00:00:00.000,2026-03-09T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Richard Lamancusa|512-949-7246,2026-03-09T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0244070821,"(30.37272946, -97.72945291)",30.37272946,-97.72945291,No,,26-00030190,Complainant
2026-011348 CC,5,Closed,2104 COURTNEY STREET,2104,COURTNEY ST,AUSTIN,TX,78745,2026-01-30T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Brandon Smith|,2026-02-02T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0418180746,"(30.20041704, -97.80985233)",30.20041704,-97.80985233,No,,26-00030018,Complainant
2026-011544 CC,4,Closed,9628 NEWFOUNDLAND CIRCLE,9628,NEWFOUNDLAND CIR,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-02-03T00:00:00.000,Referred to Appropriate Agency,,,0244120615,"(30.37165657, -97.70845369)",30.37165657,-97.70845369,No,,26-00030288,Anonymous
2026-011800 CC,4,Closed,1913 W 36TH STREET,1913,W 36TH ST,AUSTIN,TX,78731,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Belinda Nobles|(512) 974-6402,2026-02-03T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0122020402,"(30.30956957, -97.75547195)",30.30956957,-97.75547195,No,,26-00030656,Anonymous
2026-011407 CC,5,Closed,8605 FATHOM CIRCLE,8605,FATHOM CIR,AUSTIN,TX,78750,2026-01-30T00:00:00.000,2026-03-02T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Keenan Curry|512-952-8667,2026-03-02T00:00:00.000,Closed due to Voluntary Compliance,2026 012103-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13648490,0168090101,"(30.43779655, -97.78040249)",30.43779655,-97.78040249,No,,26-00030087,Complainant
2026-011541 CC,4,Closed,9211 E HUNTERS TRACE,9211,E HUNTERS TRCE,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Michael Barba|512-974-9030,2026-02-03T00:00:00.000,Closed/Duplicate Case,,,0242120211,"(30.36681308, -97.70979397)",30.36681308,-97.70979397,No,,26-00030282,Anonymous
2026-011674 CC,5,Closed,3213 CHERRY LANE,3213,CHERRY LN,AUSTIN,TX,78703,2026-01-30T00:00:00.000,2026-02-04T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Belinda Nobles|(512) 974-6402,2026-02-04T00:00:00.000,Referred to Appropriate Agency,,,0116080703,"(30.29505369, -97.7753958)",30.29505369,-97.7753958,No,,26-00030507,Complainant
2026-011546 CC,5,Closed,9607 NEWFOUNDLAND CIRCLE,9607,NEWFOUNDLAND CIR,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-02-03T00:00:00.000,Referred to Appropriate Agency,,,0243130409,"(30.37154622, -97.70736237)",30.37154622,-97.70736237,No,,26-00030294,Anonymous
2026-011766 CC,2,Closed,2605 STRATFORD DRIVE,2605,STRATFORD DR,AUSTIN,TX,78746,2026-01-30T00:00:00.000,2026-04-17T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-04-17T00:00:00.000,Legal Action-All Deficiencies Satisfied,2026 030988-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13669876,0109090515,"(30.27711857, -97.78020912)",30.27711857,-97.78020912,No,Yes,26-00030606,Anonymous
2026-011549 CC,4,Closed,9603 NEWFOUNDLAND CIRCLE,9603,NEWFOUNDLAND CIR,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-01-30T00:00:00.000,Closed/Duplicate Case,,,0243130407,"(30.37188816, -97.70713737)",30.37188816,-97.70713737,No,,26-00030303,Anonymous
2026-011559 CC,5,Closed,9716 OAK HOLLOW DRIVE,9716,OAK HOLLOW DR,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Christopher McFarland|512-599-3105,2026-02-03T00:00:00.000,Inspection Performed/Abated by Inspector,,,0245140201,"(30.37292923, -97.70519314)",30.37292923,-97.70519314,No,,26-00030323,Anonymous
2026-011815 CC,4,Closed,301 FERGUSON DRIVE,301,FERGUSON DR,AUSTIN,TX,78753,2026-01-30T00:00:00.000,2026-02-20T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jose Castillo|,2026-02-20T00:00:00.000,Closed due to Voluntary Compliance,2026 013020-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13649539,0245210412,"(30.37600574, -97.68574362)",30.37600574,-97.68574362,No,,26-00030682,Anonymous
2026-011613 CC,5,Closed,520 W SLAUGHTER LANE,520,W SLAUGHTER LN,AUSTIN,TX,78748,2026-01-30T00:00:00.000,2026-02-04T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Randall Fields|(512) 978-1898,2026-02-04T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0430130501,"(30.17237105, -97.79906283)",30.17237105,-97.79906283,No,,,Complainant
2026-011648 CC,5,Closed,5913 SIGNAL POINT,5913,SIGNAL PT,AUSTIN,TX,78724,2026-01-30T00:00:00.000,2026-03-03T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Desmond Waites|(512) 944-5788,2026-03-03T00:00:00.000,Closed due to Voluntary Compliance,2026 014165-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650850,0215330610,"(30.29039333, -97.64459329)",30.29039333,-97.64459329,No,,26-00030468,Complainant
2026-011837 CC,,Closed,9702 CARSON CREEK BOULEVARD,9702,CARSON CREEK BLVD,AUSTIN,TX,78617,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-01-30T00:00:00.000,Referred to Appropriate Agency,,,0310280612,"(30.22311458, -97.66530414)",30.22311458,-97.66530414,No,,,Anonymous
2026-011605 CC,5,Closed,7105 BENNETT AVENUE,7105,BENNETT AVE,AUSTIN,TX,78752,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Jason Henley|(512) 596-7439,2026-02-03T00:00:00.000,Closed/Duplicate Case,,,0229151801,"(30.33061257, -97.7005278)",30.33061257,-97.7005278,No,,26-00030388,Complainant
2026-011434 CC,5,Closed,6902 BLESSING AVENUE,6902,BLESSING AVE,AUSTIN,TX,78752,2026-01-30T00:00:00.000,2026-02-04T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Jason Henley|(512) 596-7439,2026-02-04T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0228171110,"(30.3259853, -97.69712536)",30.3259853,-97.69712536,No,,26-00030132,Anonymous
2026-011645 CC,2,Active,6403 JOHNNY MORRIS ROAD Unit 31,6403,JOHNNY MORRIS RD,AUSTIN,TX,78724,2026-01-30T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Desmond Waites|(512) 944-5788,2026-04-27T00:00:00.000,Follow-up Inspection,2026 013110-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13649634,0217332501,"(30.29759288, -97.64966369)",30.29759288,-97.64966369,No,,26-00030466,Complainant
2026-011525 CC,2,Closed,903 DANIEL DRIVE,903,DANIEL DR,AUSTIN,TX,78704,2026-01-30T00:00:00.000,2026-02-25T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-02-25T00:00:00.000,Closed due to Voluntary Compliance,2026 013777-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650388,0102021121,"(30.2586732, -97.75457825)",30.2586732,-97.75457825,No,Yes,26-00030248,Anonymous
2026-011853 CC,3,Closed,4314 HANK AVENUE,4314,HANK AVE,AUSTIN,TX,78745,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Ieshea Young|,2026-02-03T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0408080111,"(30.22518053, -97.77987499)",30.22518053,-97.77987499,No,,26-00030783,Anonymous
2026-011684 CC,2,Closed,300 FERGUSON DRIVE,300,FERGUSON DR,AUSTIN,TX,78753,2026-01-30T00:00:00.000,2026-03-03T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Jose Castillo|,2026-03-03T00:00:00.000,Closed due to Voluntary Compliance,2026 013155-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13649684,0245210104,"(30.37632539, -97.68510677)",30.37632539,-97.68510677,No,,26-00030519,Complainant
2026-011822 CC,,Closed,9600 CARSON CREEK BOULEVARD Bldg A,9600,CARSON CREEK BLVD,AUSTIN,TX,78617,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-01-30T00:00:00.000,Referred to Appropriate Agency,,,0310280603,"(30.22442332, -97.66647151)",30.22442332,-97.66647151,No,,,Anonymous
2026-011819 CC,,Closed,9512 CARSON CREEK BOULEVARD,9512,CARSON CREEK BLVD,AUSTIN,TX,78617,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-01-30T00:00:00.000,Referred to Appropriate Agency,,,0310280602,"(30.22462714, -97.6666179)",30.22462714,-97.6666179,No,,,Anonymous
2026-011780 CC,2,Closed,3500 KATSURA LANE,3500,KATSURA LN,AUSTIN,TX,78746,2026-01-30T00:00:00.000,2026-03-28T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-03-28T00:00:00.000,Contact Performed,2026 014229-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650919,0107150320,"(30.2725503, -97.80726968)",30.2725503,-97.80726968,No,Yes,26-00030617,Anonymous
2026-011618 CC,5,Closed,6401 LYNCH LANE,6401,LYNCH LN,AUSTIN,TX,78741,2026-01-30T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Aaron Robinson|512-783-5493,2026-02-02T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0305180122,"(30.2385909, -97.69264373)",30.2385909,-97.69264373,No,,26-00030422,Complainant
2026-011829 CC,,Closed,9604 CARSON CREEK BOULEVARD,9604,CARSON CREEK BLVD,AUSTIN,TX,78617,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-01-30T00:00:00.000,Referred to Appropriate Agency,,,0310280605,"(30.2242255, -97.66621726)",30.2242255,-97.66621726,No,,,Anonymous
2026-011738 CC,5,Closed,5702 SUTHERLIN ROAD,5702,SUTHERLIN RD,AUSTIN,TX,78723,2026-01-30T00:00:00.000,2026-03-23T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jimmy Chapman|(512) 550-5280,2026-03-23T00:00:00.000,Closed due to Voluntary Compliance,2026 012970-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13649487,0221190109,"(30.30876672, -97.68558818)",30.30876672,-97.68558818,No,,26-00030591,Complainant
2026-011655 CC,5,Closed,7316 HILLCROFT DRIVE,7316,HILLCROFT DR,AUSTIN,TX,78724,2026-01-30T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Desmond Waites|(512) 944-5788,2026-02-26T00:00:00.000,Closed due to Voluntary Compliance,2026 011708-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13648045,0221360814,"(30.3049456, -97.63961065)",30.3049456,-97.63961065,No,,26-00030478,Anonymous
2026-011537 CC,3,Closed,2302 W NORTH LOOP BOULEVARD,2302,W NORTH LOOP BLVD,AUSTIN,TX,78756,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Richard Lamancusa|512-949-7246,2026-01-30T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0227030124,"(30.32564747, -97.74261755)",30.32564747,-97.74261755,No,,26-00030280,Anonymous
2026-011856 CC,2,Closed,2901 SWEENEY LANE,2901,SWEENEY LN,AUSTIN,TX,78723,2026-01-30T00:00:00.000,2026-01-31T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Charles Edwards|512-803-5812,2026-01-31T00:00:00.000,Referred to Appropriate Agency,,,0220211425,"(30.3060469, -97.67961797)",30.3060469,-97.67961797,No,,26-00030806,Complainant
2026-011772 CC,2,Active,2905 STRATFORD DRIVE,2905,STRATFORD DR,AUSTIN,TX,78746,2026-01-30T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-04-23T00:00:00.000,Follow-up Inspection,2026 013895-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650516,0111090104,"(30.28167882, -97.78533311)",30.28167882,-97.78533311,No,Yes,26-00030609,Anonymous
2026-011535 CC,2,Closed,814 COLUMBUS STREET,814,COLUMBUS ST,AUSTIN,TX,78704,2026-01-30T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-03-11T00:00:00.000,Contact Performed,2026 013787-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650398,0102010116,"(30.25482331, -97.75610988)",30.25482331,-97.75610988,No,Yes,26-00030268,Anonymous
2026-011489 CC,,Active,6806 DUQUESNE DRIVE,6806,DUQUESNE DR,AUSTIN,TX,78723,2026-01-30T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Jimmy Chapman|(512) 550-5280,2026-04-08T00:00:00.000,Follow-up Inspection,2026 011657-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13647982,0224210519,"(30.31931928, -97.68262926)",30.31931928,-97.68262926,No,,,Anonymous
2026-011379 CC,5,Closed,2407 MISSION HILL DRIVE,2407,MISSION HILL DR,AUSTIN,TX,78741,2026-01-30T00:00:00.000,2026-02-04T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Patricia Perez|512-974-9812,2026-02-04T00:00:00.000,Inspection Performed/Abated by Community Court,,,0311041111,"(30.21624142, -97.73594376)",30.21624142,-97.73594376,No,,26-00030051,Anonymous
2026-011573 CC,5,Closed,6500 CHENO CORTINA CV,,,,,,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Property Abatement,|(512) 552-8271,2026-02-03T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00030342,Complainant
2026-011466 CC,5,Closed,1500 CHAPPELL LN,,,,,,2026-01-30T00:00:00.000,2026-03-13T00:00:00.000,Code Enforcement,Complaints,Property Abatement,|(512) 978-1898,2026-03-13T00:00:00.000,Inspection Performed/Abated by Community Court,,,,,,,No,,26-00030167,Complainant
2026-011555 CC,5,Closed,5502 HUDSON ST,,,,,,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|(512) 884-8718,2026-01-30T00:00:00.000,Closed/Duplicate Case,,,,,,,No,,26-00030317,Complainant
2026-011607 CC,5,Closed,W WILLIAM CANNON DR and RIALTO BLVD,,,,,,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),|(512) 552-8271,2026-02-03T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00030396,Complainant
2026-011531 CC,2,Closed,3095 S PLEASANT VALLEY RD,,,,,,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),|512-974-9812,2026-01-30T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00030262,Complainant
2026-011479 CC,5,Closed,BLUE BLUFF RD and BLOOR RD,,,,,,2026-01-30T00:00:00.000,2026-02-19T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Roshanna Blakemore|(512) 974-1973,2026-02-19T00:00:00.000,Closed/Duplicate Case,,,,,,,No,,26-00030185,Complainant
2026-011583 CC,5,Closed,5820 HUDSON ST,,,,,,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|(512) 884-8718,2026-01-30T00:00:00.000,Closed due to Administrative Reasons,2026 011610-CV,,,,,,No,,26-00030356,Complainant
2026-011570 CC,,Closed,,901,E KOENIG LN,AUSTIN,TX,78751,2026-01-30T00:00:00.000,2026-02-17T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Jimmy Chapman|(512) 550-5280,2026-02-17T00:00:00.000,Closed/Duplicate Case,,,0225120211,"(30.3206178, -97.70978825)",30.3206178,-97.70978825,No,,,Anonymous
2026-011324 CC,5,Closed,6201 MANOR ROAD,6201,MANOR RD,AUSTIN,TX,78723,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Aaron Janke|(512) 945-8356,2026-01-30T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0221221221,"(30.30767223, -97.6760262)",30.30767223,-97.6760262,No,,26-00029981,Anonymous
2026-011325 CC,2,Closed,2606 WHELESS LANE,2606,WHELESS LN,AUSTIN,TX,78723,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Charles Edwards|512-803-5812,2026-01-30T00:00:00.000,Closed/Duplicate Case,,,0222210229,"(30.30981328, -97.68060169)",30.30981328,-97.68060169,No,,26-00029995,Complainant
2026-011741 CC,5,Closed,10510 LITTLE PEBBLE DRIVE,10510,LITTLE PEBBLE DR,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-02-05T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Christopher McFarland|512-599-3105,2026-02-05T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0248120613,"(30.38389959, -97.71012217)",30.38389959,-97.71012217,No,,26-00030593,Complainant
2026-011558 CC,2,Active,8103 VIEW RIDGE DRIVE,8103,VIEW RIDGE DR,AUSTIN,TX,78724,2026-01-30T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Desmond Waites|(512) 944-5788,2026-04-22T00:00:00.000,Follow-up Inspection,2026 013588-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650186,0219380414,"(30.29869374, -97.62876128)",30.29869374,-97.62876128,No,,26-00030326,Complainant
2026-011578 CC,5,Closed,5807 HUDSON STREET,5807,HUDSON ST,AUSTIN,TX,78721,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Kristina Lunde|(512) 884-8718,2026-01-30T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0209230501,"(30.27195523, -97.67599854)",30.27195523,-97.67599854,No,,26-00030351,Complainant
2026-011747 CC,2,Closed,1305 E ST JOHNS AVENUE Unit A,1305,E ST JOHNS AVE,AUSTIN,TX,78752,2026-01-30T00:00:00.000,2026-03-27T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Jason Henley|(512) 596-7439,2026-03-27T00:00:00.000,Closed due to Voluntary Compliance,2026 012740-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13649210,0227190501,"(30.32659373, -97.69341196)",30.32659373,-97.69341196,No,,26-00030595,Complainant
2026-011833 CC,,Closed,9614 CARSON CREEK BOULEVARD,9614,CARSON CREEK BLVD,AUSTIN,TX,78617,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-01-30T00:00:00.000,Referred to Appropriate Agency,,,0310280610,"(30.22328434, -97.66566367)",30.22328434,-97.66566367,No,,,Anonymous
2026-011540 CC,2,Closed,501 CLIFF DRIVE,501,CLIFF DR,AUSTIN,TX,78704,2026-01-30T00:00:00.000,2026-04-16T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-04-16T00:00:00.000,Closed due to Voluntary Compliance,2026 030556-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13669354,0104040631,"(30.26242689, -97.7644107)",30.26242689,-97.7644107,No,Yes,26-00030281,Anonymous
2026-011358 CC,3,Closed,785 LATTERIDGE DRIVE,785,LATTERIDGE DR,AUSTIN,TX,78748,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Work Without Permit,Randall Fields|(512) 978-1898,2026-01-30T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0424000776,"(30.18318965, -97.79831689)",30.18318965,-97.79831689,No,,26-00030035,Complainant
